ID,In VCF?,Li,Na,Mg,P,S,K,Ca,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Mo,Cd
ERS_2,y,0.037710914,4911.168765,678.2143038,48.19702003,630.2014001,348.5988104,459.7425261,154.2977445,124.5923599,0.827845237,4.206986938,1165.849877,168.6456747,2.367005119,0.398767131,0.209798654,5.719881288,0.148587757,0.177853675
ERS_3,y,0.034935073,4359.851923,623.6199644,67.45570316,699.5322875,324.2275048,449.6872576,115.2860729,128.5385595,0.803729116,4.240870377,1378.4958,279.0059873,3.722795219,0.401475954,0.211058403,5.634100066,0.14427689,0.235578879
ERS_4,Avg,0.036388137,4780.422465,665.3312655,60.66705108,711.8362432,341.9138026,452.4850675,139.6351347,120.8069068,0.839308463,4.400217776,1235.370205,240.419437,3.207111793,0.398815445,0.211484165,5.64093899,0.143674105,0.218935669
ESH_1a,n,0.120202773,2251.957005,1237.047744,50.57878313,97.96047884,286.9823056,764.0469207,190.156148,51.25336611,0.048040963,0.202861046,1.39341789,23.89762916,0.24580181,0.423103892,0.25250837,8.390813527,0.188890637,0.036566215
ESH_1b,n,0.115127949,2222.491887,1282.48185,58.28805703,103.1445307,284.6878174,769.8053025,202.447789,49.77491575,0.048570712,0.208050062,1.475389123,28.5299563,0.268347901,0.384476802,0.25561157,8.389444562,0.190226104,0.048355044
ESH_1c,n,0.117345456,2167.735838,1276.057315,63.18960037,104.5728981,270.3263021,739.8443053,201.0305537,43.28933545,0.046255579,0.202018129,1.444778725,36.15746859,0.271252649,0.377251309,0.244328757,8.143540133,0.188264976,0.050040868
FDE_2,y,0.7,165.2,273.5,137.4,227.8,530.6,676.6,46.1,273.3,0.5,2.6,77.3,175.9,0.2,0,0.9,4.2,0.2,0.1
FDE_3,Avg,0.7,165.2,273.5,137.4,227.8,530.6,676.6,46.1,273.3,0.5,2.6,77.3,175.9,0.2,0,0.9,4.2,0.2,0.1
FLA_1,y,0.184847199,3966.424298,1009.705431,45.00851485,609.5097161,433.5143855,739.5771063,72.92754323,159.5429326,0.694108099,2.54388673,6.37380975,24.77318785,0.609672368,1.189694309,0.303325777,5.272462185,0.087464702,0.195552469
FLA_2,y,0.191402101,4129.043604,1015.178994,46.13794692,654.3093893,432.9161804,753.0673934,71.58808783,162.6519241,0.678455894,2.507960168,6.530468305,29.55780575,0.587835367,1.180356048,0.298917048,5.22716052,0.085161703,0.195949733
FLA_3,y,0.215792165,4084.662166,1058.1919,42.28803164,595.8804054,441.1338797,745.7060089,70.48621892,167.1915836,0.675098951,2.415304394,6.055003719,21.56304325,0.536781586,1.209831245,0.316207215,5.365351783,0.084934281,0.182750395
FLA_4,Avg,0.197347155,4060.043356,1027.692108,44.47816447,619.8998369,435.8548152,746.1168362,71.66728333,163.1288134,0.682554315,2.489050431,6.319760591,25.29801228,0.57809644,1.193293867,0.306150013,5.288324829,0.085853562,0.191417532
FLA_5,Avg,0.197347155,4060.043356,1027.692108,44.47816447,619.8998369,435.8548152,746.1168362,71.66728333,163.1288134,0.682554315,2.489050431,6.319760591,25.29801228,0.57809644,1.193293867,0.306150013,5.288324829,0.085853562,0.191417532
FLE_1,n,0,384.1,150.9,103,70,411.2,1123,69.2,263.7,0.7,2.5,195,502.2,0.3,0,0.5,4.1,0.1,0.7
FLE_1,n,0,176.5,101.4,28.8,4.6,144.3,1005.7,18.9,78.4,0.2,0.5,25.6,93.8,0.2,0,0.2,1.8,0,0.2
FLE_3,n,0,299.7,32.5,37.8,9.3,168.4,1137.7,27.1,61.7,0.2,0.5,56.1,127.9,0.1,0,0.1,2.4,0,0.1
FOR_1,y,0,347.9,221.4,37.9,26.7,61.4,1135.2,12.4,150.6,0.1,0.9,30,90.1,0,0,0,3.1,0,0
FOR_2,n,0,321.6,114.4,23.5,5.7,63.2,841.7,5,77.8,0.1,0.4,30.2,52.7,0,0,0,3.6,0,0
FOR_3,n,0,375.4,209.9,21.5,28.8,71.3,832.6,17.9,115.1,0.1,1.3,48.9,144.9,0,0,0.1,3.8,0,0.1
FREM_1 (FRE),n,0.196862188,10046.75048,1226.551323,91.90773876,1523.696454,550.0725135,502.7857926,64.11608808,609.1404671,0.772205707,3.720291353,19.51562127,54.79911767,1.662607472,1.133078551,0.508381724,6.677882984,0.19444154,0.321932719
FREM_2a,n,0.224750117,10709.19298,1302.906069,75.77298027,1329.808708,722.2780681,584.0491856,61.77409135,605.6009877,0.721299588,3.558346434,18.6052119,37.77794962,1.318251467,1.043907821,0.519198561,7.387076965,0.18476892,0.247794217
FREM_2b,n,0.203572861,10254.59676,1332.606715,93.09890684,1478.710831,554.8357884,544.3417062,61.07363976,604.2304863,0.688574048,3.628852824,19.62014999,51.56345133,1.716666699,1.096470679,0.497702825,6.95011754,0.186215146,0.292946138
FRE_13,Avg,0.208395055,10336.84674,1287.354702,86.92654196,1444.071998,609.0621233,543.7255615,62.32127306,606.3239804,0.727359781,3.635830204,19.24699439,48.04683954,1.565841879,1.09115235,0.508427703,7.00502583,0.188475202,0.287557691
FTW_1,y,0.027530278,17.09743228,51.34871378,26.35575444,-11.90933328,27.66051138,363.7295286,4.11030453,49.66755685,0.033037745,0.10368128,9.89307607,132.8839646,0.523751729,0.16766049,0.03491552,2.848366329,0.007891688,0.017276815
FTW_2,y,0.032189814,18.07367497,50.12131672,17.41921492,13.79440262,27.87724623,387.3454158,3.679447597,44.12197154,0.0456253,0.104787418,5.164833051,19.74376409,0.318040394,0.155829074,0.036067823,2.811437127,0.007839804,0.009130614
FTW_3,y,0.027567495,19.74109429,51.37305257,24.22348089,0.714688928,27.34505287,359.857345,3.691997346,37.05621805,0.028908902,0.099552305,7.402005728,30.35418205,0.440017896,0.105666423,0.03565487,2.733751971,0.008519872,0.01430149
FTW_5,Avg,0.029095862,18.30406718,50.94769436,22.66615008,0.866586089,27.62760349,370.3107631,3.827249824,43.61524881,0.035857316,0.102673668,7.486638283,60.99397025,0.427270006,0.143051996,0.035546071,2.797851809,0.008083788,0.01356964
Geo_1,n,0.068330824,2613.016716,372.9067955,17.69724581,330.7320128,214.5693504,438.6007557,301.649411,267.4746417,0.911339118,1.574429432,17.87129709,102.2806544,0.857052216,1.014934808,0.178079135,3.743221349,0.117432766,0.408868924
GEO_2,y,0.071682017,2652.874213,382.2697248,18.35684154,327.947918,211.341577,449.9489351,321.2902328,280.473751,0.934834887,1.637559404,18.44023027,113.2812434,0.963609206,0.937603547,0.180515722,3.81666446,0.118433877,0.416645944
Geo_3,n,0.0888064,3067.16193,430.7601589,15.76300059,328.8968796,236.254642,428.6215593,377.8054467,302.5851298,1.048728631,1.80710906,19.64902274,79.76804734,0.743101466,0.789512884,0.204032967,3.708664627,0.132999557,0.383560884
GEO_6,Avg,0.07627308,2777.684286,395.3122264,17.27236265,329.1922701,220.7218565,439.0570834,333.5816968,283.5111742,0.964967545,1.673032632,18.6535167,98.44331505,0.854587629,0.91401708,0.187542608,3.756183479,0.1229554,0.403025251
GRE_1,y,0.044493945,1835.334273,277.6076808,52.78118465,208.7942496,259.1421381,534.0101087,32.11047775,270.643674,0.082000069,0.526541519,2.021300598,15.21410526,1.610219209,0.725757246,0.188366736,4.28771657,0.039477678,0.110456246
GRE_2,y,0.047271906,1552.487871,257.346751,38.9728154,167.852659,255.6061551,504.7800085,31.12740409,300.4545376,0.080755435,0.512735219,1.945767865,8.681233775,1.129736675,0.395805491,0.188427752,4.081080475,0.038565545,0.080285178
GRE_3,y,0.045990843,1759.495197,279.7151031,54.8201052,215.8817747,257.7157617,554.29677,33.89364777,299.5446203,0.086292973,0.539145894,2.132446483,15.83223446,1.749550728,0.491526628,0.188360102,4.349258603,0.040895841,0.111739456
GRE_4,Avg,0.045918898,1715.772447,271.5565116,48.85803508,197.5095611,257.4880183,531.0289624,32.37717654,290.2142773,0.083016159,0.526140877,2.033171649,13.2425245,1.496502204,0.537696455,0.188384863,4.239351883,0.039646355,0.10082696
HAM_1,n,0,716.1,63.9,103.1,44.7,331.7,861,101.3,155.9,0.9,1.2,46.8,279.7,0.2,0,0.2,2.3,0.1,0.2
HAM_2,n,0,860.8,79.2,113.9,57.7,389.1,789.7,121.4,188.3,1,1.4,52.2,310.8,0.2,0,0.4,3.1,0.1,0.2
HAM3,n,0,627.9,58.9,81.2,34.8,180.9,898.1,83.9,198.8,0.9,1,41.5,172.2,0.2,0,0.3,3.3,0.1,0.1
HEI_1,n,0.052821924,4974.834744,919.6713244,81.41626683,600.5242432,294.5570042,666.980373,84.55286564,195.0866494,0.180887554,0.932757988,4.804136731,29.08324723,0.36282827,0.356455466,0.084130828,7.430109309,0.197806918,0.040567504
HEI_2,n,0.062997497,5574.990636,937.6006294,92.85735873,618.858803,328.2099024,618.7611614,96.10378455,218.1273905,0.234008844,1.171099594,6.081915184,47.45971755,0.467268504,0.299018797,0.103340291,6.513441031,0.233468297,0.055210821
HEI_3,n,0.077241283,7497.729394,1344.931319,83.22662008,766.0302329,420.1415707,679.9909605,136.586491,235.8826961,0.264856856,1.308863402,6.82670032,35.61969313,0.42917964,0.384139697,0.120768775,7.234388841,0.287401128,0.061542199
HEY_1,n,0.002370437,200.8961551,313.1085604,10.83845349,18.03475252,120.0748929,635.287041,6.618175693,201.073732,0.056094292,0.28370714,2.881774711,6.633814486,0.151669802,0.263386562,0.125502612,3.76213703,0.019491872,0.04261654
HEY_2,n,0.006219591,210.4859186,332.7572829,9.54308582,32.32779865,130.926615,684.3053901,7.068635107,208.3316812,0.058659686,0.279760635,2.930168413,5.13489885,0.139596784,0.167644324,0.137655389,3.894059393,0.020590482,0.038636433
HEY_3,n,0.001782285,213.6880999,330.0680515,12.21397429,30.45191686,126.7393061,656.1695518,7.180634546,192.9718701,0.059029607,0.28865253,3.000650268,8.962133529,0.17323963,0.229747726,0.133740696,3.985224968,0.021016941,0.051462632
HLU_1,n,0.004045929,13.09333581,100.2638745,33.05237533,173.5320378,176.3407656,423.5822378,82.25069403,1137.457151,1.215323617,8.460135389,4.165346806,19.35586246,0.968549598,2.267697589,0.456787931,1.920696304,0.042377626,0.347906214
HLU_2,n,0.004977481,12.22946755,99.23839208,30.78668775,168.8841744,165.2810874,439.9907474,72.62650186,1135.604472,1.202539728,8.337035929,4.017403943,36.86402441,0.953562096,2.268649016,0.424564141,1.894691219,0.039534309,0.325952013
HLU_3,n,0.003253916,12.12747114,91.33105003,35.72813006,198.2510676,168.3134955,382.2836983,79.75759983,1021.861085,1.21504496,8.22097625,4.258439678,32.41158901,1.087382912,2.158323345,0.445379189,1.104152122,0.043575899,0.447619378
IMM_1,n,0.124230886,1995.590034,514.1278445,33.83414409,146.1511316,262.6200779,411.8743431,29.30341004,199.3047123,0.113054967,2.663048259,184.4231398,373.4091237,0.653634267,1.039286105,0.703817538,3.013706925,0.149578599,0.30758786
IMM_2,n,0.132918128,2102.315603,527.1041399,29.09765025,156.6813756,270.7014509,419.0083728,30.09292947,199.6057958,0.116283647,2.682663221,194.1123517,257.0923638,0.517535215,0.592373056,0.699646904,3.030621633,0.148699208,0.253132437
IMM_3,n,0.148138165,2247.914357,572.4539259,35.41247383,167.9933028,284.8114445,532.0147731,34.99110474,231.5014367,0.134893483,2.99955363,237.5654994,337.4649252,0.683160824,1.050983711,0.794946581,3.67039402,0.16958509,0.31386709
I-S_TAIL_1,n,0.00235879,1.825857173,45.74397346,12.01057927,-8.395713133,28.98154912,107.1870568,6.442870687,4.138927917,0.047433052,1.238493265,18.40570901,3064.493682,0.461752691,1.204383288,0.230127579,0.33512216,0.014598317,4.958605594
I-S_TAIL_2a,n,0.002802268,3.174442939,51.5048645,9.042985921,9.20684063,31.71319725,126.8633096,6.17903726,3.981484288,0.052270303,1.202733416,17.3114456,1762.645399,0.33359057,1.212947072,0.250061052,0.355504824,0.015071616,3.526337546
I-S_TAIL_2b,n,0.002443405,1.539371555,47.29306028,11.33935006,-0.32351142,29.70598565,111.8349928,5.896816846,3.639413417,0.049922783,1.228174042,18.21182468,3468.663069,0.447010364,1.46259376,0.251910345,0.3263689,0.015235611,5.027385595
KILL_S_(A)_1,n,0.008796866,26.14894063,72.30960719,19.27372294,20.7018664,68.42081371,110.1872241,5.935972694,18.79499373,0.055402295,2.397755552,1.679099982,1598.18608,0.102881456,0.529207318,0.639518246,0.701253398,0.021032422,8.932868316
KILL_S_(A)_2,n,0.054741676,23.64334834,79.29837984,20.5511665,24.78401481,74.81563008,326.373782,10.17039119,83.96169962,0.073314688,2.380258367,2.520469727,1622.212975,0.194361272,0.610008552,0.673726745,1.71375805,0.021766284,8.011942405
KILL_S_(A)_3,n,0.034533577,26.43521015,79.14430948,19.76636424,26.82195489,74.94569577,222.0052438,6.691044516,30.26042932,0.054987037,2.302550203,1.864725253,1853.267796,0.127279996,0.537682925,0.653769161,0.937156269,0.020655871,8.549590512
KVA_1,n,0.026570927,122.8863125,38.40365081,3.377013612,26.97577627,11.6644934,53.31908966,7.728340267,31.42692702,0.119723009,0.139318757,2.055994686,8.921892587,0.430923922,2.726175179,0.005738446,0.487031369,0.017121258,0.00394602
KVA_2,y,0.026429399,116.1897515,35.79048156,2.690254344,16.82951987,8.539358892,38.06954327,6.701958341,25.16154795,0.120447068,0.096896779,1.134285163,0.399821523,0.457574154,2.509021069,0.00629636,0.457996478,0.016539803,0.003571428
KVA_3,y,0.025814845,114.6078572,36.68441954,3.95062238,12.02238472,10.60522355,41.72799795,6.878719238,24.56302985,0.122663287,0.102188237,1.219027174,1.52083503,0.475099679,2.323019275,0.013652417,0.43879793,0.018731954,0.005542292
KVA_10,Avg,0.026271724,117.8946404,36.9595173,3.339296779,18.60922695,10.26969195,44.37221029,7.103005949,27.05050161,0.120944455,0.112801258,1.469769008,3.614183047,0.454532585,2.519405174,0.008562408,0.461275259,0.017464338,0.004353247
LAB_1,y,0.007451941,35.639706,18.38601326,6.326231916,22.3173186,28.19607425,604.2841132,25.98055177,146.0669176,0.047457297,0.645530429,2.48407693,246.6069072,0.201958279,0.49964169,0.093482196,2.773716683,0.009190906,1.233460595
LAB_2,y,0.009639815,41.47243241,19.37871605,4.856541384,46.75326434,29.24279358,625.1317336,26.67015704,140.9116483,0.049085747,0.622877765,2.311996321,134.1961769,0.146123535,0.306557783,0.097634971,2.798741766,0.009318871,0.924113383
LAB_3,y,0.007746678,36.41052167,18.84934093,6.343555236,30.17390098,28.7532212,642.5619506,26.31384075,143.406639,0.050037249,0.659636923,2.619192654,214.160449,0.188766288,0.312640282,0.100806981,2.888472981,0.00972213,1.205336887
LAB_B_1,n,0.006517552,6.322317315,19.38478221,2.437893575,15.45056938,23.43412784,590.3716085,9.592020725,49.68784846,0.024801894,0.282664608,1.272314024,172.4197109,0.136863851,0.221495473,0.162276826,3.071152916,0.007767515,1.059262006
LAB_B_2,n,0.006402003,6.648911578,19.47616802,2.289447675,32.86000244,24.95728265,594.0715783,9.643732922,48.17327369,0.019314229,0.283880481,1.365500345,143.0843291,0.11697698,0.165436799,0.160390546,3.04048015,0.005408752,0.926552642
LAB_B_3,n,0.004950969,4.810335592,20.94975298,2.580952607,35.83932369,26.72822846,636.0161018,10.88480383,50.64994599,0.02193632,0.32236659,1.541108355,186.8500795,0.150640271,0.170564406,0.18064517,3.193580983,0.004599572,1.153085619
LAB-A_1,n,0.004334466,7.848267007,25.0018313,7.304482026,28.67006145,43.46650829,572.536635,11.95037197,89.46597408,0.035562426,0.508824567,2.319670853,316.3717249,0.225186317,0.366469052,0.144076134,2.475804642,0.007656558,1.49560045
LAB-A_2,n,0.006929668,9.049197691,26.41828045,5.709125064,44.8777913,44.57459045,623.7560322,12.06382526,90.15958776,0.040951654,0.479696534,2.311749363,155.4312756,0.149283067,0.269821759,0.152510131,2.840791939,0.009766446,1.031126393
LAB-A_3,n,0.004644647,8.195786226,25.90248503,7.07604961,47.7036373,44.67390496,579.7616045,10.96464225,61.1438099,0.03117914,0.492266565,2.361716366,317.3392953,0.223609498,0.463438427,0.150420185,1.635580129,0.007628027,1.498195496
LAB-C_1,n,0.005379882,3.596870321,19.38031336,3.203750134,-10.97580177,17.07486831,596.4957121,16.30383361,82.54405688,0.021654963,0.343834765,1.198719338,236.9125158,0.165144551,0.283647428,0.301709978,3.39864531,0.004607714,1.284672567
LAB-C_2,n,0.005663045,4.028977658,19.93321537,2.885815789,19.71313258,16.66235079,595.3573024,15.92656113,81.31787315,0.023240357,0.316569273,1.152958572,117.9064583,0.10907345,0.159514754,0.279796691,3.407337334,0.004657106,0.900851882
LAB-C_3,n,0.005065219,9.948160399,20.01365619,3.025145407,5.861289855,16.32114526,551.7798313,15.12173396,58.54187935,0.021491319,0.326181367,1.106270784,216.689709,0.162536032,0.106558019,0.285581203,3.19502725,0.004574664,1.204737881
LAB-D_1,n,0.005159751,7.004056692,17.61831743,5.921360418,16.69762075,31.5285468,596.219967,22.69039745,90.9440914,0.041862798,0.587817671,1.818975249,303.7074049,0.221543711,0.342551237,0.149654787,2.847753337,0.007588603,1.691147993
LAB-D_2,n,0.005863801,7.54592584,17.1881539,4.202747124,21.5017395,30.29479374,559.4019056,21.33877668,88.48724032,0.035033623,0.539137059,1.662711993,159.6856019,0.142661565,0.2548948,0.15140172,2.823755717,0.00667775,1.117700921
LAB-D_3,n,0.005083478,4.586939061,16.49662939,4.086105297,25.30576974,30.05782586,600.0873103,22.72749889,92.52088572,0.038359918,0.570328827,1.695803662,182.5998131,0.153419501,0.219644465,0.152808941,2.952049144,0.007214153,1.23301702
LAB_4,Avg,0.006055528,12.8738937,20.29184372,4.549946884,25.51664134,29.0644175,597.8555591,17.21151655,87.60144477,0.033464596,0.465440895,1.814850987,206.9307634,0.16625246,0.276191758,0.170879764,2.889526019,0.007091918,1.197257449
LAB_5,Avg,0.006055528,12.8738937,20.29184372,4.549946884,25.51664134,29.0644175,597.8555591,17.21151655,87.60144477,0.033464596,0.465440895,1.814850987,206.9307634,0.16625246,0.276191758,0.170879764,2.889526019,0.007091918,1.197257449
LAB_6,Avg,0.006055528,12.8738937,20.29184372,4.549946884,25.51664134,29.0644175,597.8555591,17.21151655,87.60144477,0.033464596,0.465440895,1.814850987,206.9307634,0.16625246,0.276191758,0.170879764,2.889526019,0.007091918,1.197257449
LAB_7,Avg,0.006055528,12.8738937,20.29184372,4.549946884,25.51664134,29.0644175,597.8555591,17.21151655,87.60144477,0.033464596,0.465440895,1.814850987,206.9307634,0.16625246,0.276191758,0.170879764,2.889526019,0.007091918,1.197257449
LAB_8,Avg,0.006055528,12.8738937,20.29184372,4.549946884,25.51664134,29.0644175,597.8555591,17.21151655,87.60144477,0.033464596,0.465440895,1.814850987,206.9307634,0.16625246,0.276191758,0.170879764,2.889526019,0.007091918,1.197257449
LAL_1,y,0,559.6,516.9,83.9,215.7,469.8,976.1,25.7,260.3,0.1,0.4,2.7,11.4,1.3,0,0.2,17,0.2,0
LAL_2,y,0,74.6,163.1,32.3,173.7,74.4,782,5.1,94.4,0.1,0.3,2.2,7.3,0.6,0,0.1,16.4,0,0
LAL_3,y,0.1,349.7,297,34.7,344.9,146,434.4,2.8,174.6,0.3,1.3,8.2,10.2,1.1,0,0.1,5.6,0.1,0.1
LAL_4,Avg,0.033333333,327.9666667,325.6666667,50.3,244.7666667,230.0666667,730.8333333,11.2,176.4333333,0.166666667,0.666666667,4.366666667,9.633333333,1,0,0.133333333,13,0.1,0.033333333
LAM_11_1,n,0.004796377,6.8879718,71.68655453,8.26885969,7.7371429,15.33079713,337.8055514,37.88030757,205.7410648,0.087824513,1.316556194,5.71980876,1003.353101,0.322283811,0.725142321,0.188209863,1.029756667,0.009026345,3.26448536
LAM_11_2,n,0.00211838,7.84268747,77.59340639,6.267769996,18.94947028,15.29736138,422.7792511,39.39502628,211.263428,0.086802801,1.224683339,5.39978985,422.8105342,0.23454364,0.686514421,0.193930803,1.017505191,0.009166267,2.236086087
LAM_11_3,n,0.015597792,4.931972431,62.02859258,8.996135021,12.51292045,15.57391041,341.898239,31.23102195,186.1571699,0.076708891,1.120854549,5.065979854,1212.836224,0.347796851,0.519039676,0.21128149,0.880151804,0.0078697,3.01446077
LER_1,n,0.059605973,5890.523332,1054.937959,70.87715762,212.9878429,282.9374191,720.9111756,15.40878648,545.8378815,0.29981977,0.579299407,25.4613701,22.4518132,0.787040892,0.32830324,0.051234646,8.772991228,0.525896141,0.020198907
LER_2a,n,0.07377559,7884.03301,1310.67789,71.3361862,250.9863825,357.8472498,833.6248776,19.46318173,616.927095,0.38526378,0.723364796,29.72034549,37.56736033,0.860242059,0.296910069,0.061930885,10.21134292,0.714820827,0.037131426
LER_2b,n,0.068731367,7384.184082,1308.410684,81.68338713,256.9829345,330.0500271,776.6911875,18.57815644,564.0894629,0.371651039,0.672609699,29.61139951,31.26797552,1.050553278,0.318418771,0.068176748,10.0984527,0.671419807,0.110612551
LI22,n,0.1,1101.4,1062.8,68.9,67.4,400.5,958,40.1,74.7,0.2,4.2,7.1,103.9,0.2,0,0.3,10.5,0,0.2
LinB_1,n,0.032191563,2876.759774,1784.6444,146.1667154,759.2375241,429.468119,2166.856184,378.5355502,91.71612128,1.002092401,2.509229544,4.010161889,180.2967784,6.018695207,0.483502067,0.251133643,64.11768208,0.134828299,0.909156792
LinB_2a,n,0.036687457,3121.618646,1930.025778,127.5254689,777.0267443,458.6375464,2233.337927,426.6194205,105.7102028,1.077030755,2.461069239,3.682189401,128.25377,4.64679887,0.530366408,0.262311031,70.29766138,0.138835583,0.74780049
LinB_2b,n,0.032796602,2809.888788,1852.572022,163.4870517,814.8250525,419.8381069,2166.139804,427.5570001,71.05076797,1.00909847,2.435773829,3.582280479,195.4793892,6.555807545,0.41078615,0.253548245,65.76712575,0.134028864,0.91486619
LNL_1,y,0.000684501,8.573440455,17.47298939,7.808518512,14.05466276,12.25855993,363.7213089,12.15094307,89.31325508,0.071803719,0.858875538,22.87304131,7.615114634,0.360144189,0.940395275,0.096703455,1.050652328,0.009224345,0.048040851
LNL_2,y,0.001129486,9.005424782,19.72871208,5.980890564,25.50028052,11.32804393,421.3773741,13.49826819,104.1208155,0.070292506,0.95682802,9.861401046,7.761503273,0.374000378,0.812747698,0.093841162,1.085672446,0.009708426,0.036806741
LNL_3,y,0.000800276,8.17906392,19.34192251,10.33593612,17.53849991,14.5067979,417.2100694,13.65400173,101.7363858,0.075810909,0.995611949,11.6853534,9.478346979,0.436147785,0.917195207,0.097453801,1.049599301,0.010203872,0.060668872
LNL_8,Avg,0.000871421,8.585976386,18.84787466,8.041781732,19.03114773,12.69780059,400.7695841,13.101071,98.39015213,0.072635711,0.937105169,14.80659859,8.284988295,0.390097451,0.890112727,0.095999473,1.061974692,0.009712214,0.048505488
LOS_1,y,0.014135828,409.9025574,173.2393117,72.41057948,124.8497257,205.8110246,697.3482019,4.475086335,100.7623104,0.021974741,0.143303854,0.805041758,4.854050108,1.316196573,0.035588375,0.046356843,5.726110358,0.089158923,0.044957693
LOS_2,y,0.016429832,454.9930248,184.837461,50.29324753,125.2164761,226.013734,752.5602834,4.510716498,101.6996781,0.024202887,0.137734234,0.798726829,2.838837679,0.858399228,0.114827594,0.049579881,5.981979449,0.096076435,0.035904874
LOS_3,n,0.013847601,407.1874837,169.6406725,61.63233434,116.7236249,201.9998007,651.3789031,3.981679089,100.9956718,0.024254757,0.141096713,0.844950047,5.3852359,1.260821637,0.060179554,0.051810917,5.484940445,0.08587892,0.04728886
LOS_6,Avg,0.01480442,424.0276886,175.9058151,61.44538712,122.2632756,211.2748531,700.4291295,4.322493974,101.1525534,0.023477462,0.1407116,0.816239545,4.359374562,1.145139146,0.070198508,0.049249214,5.731010084,0.090371426,0.042717142
LW10-290720,n,0.1,6236.1,1992.8,98.9,310.9,849.3,1607.7,32.3,492.6,0.3,2.1,4.2,23.9,0.2,0,0.5,23.5,0.4,0.1
